Id,Label,cultural,historical,factual,general,fandom,image,text,blip_pred,llama_pred,llava_pred,mini_pred
696008220578414596,1,0,0,0,1,0,696008220578414596.jpg,"The text associated with the image reads <tweeting with stick fingers , stick hands and stick arms is a peice of cake ... really .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
830109351608205312,1,0,0,0,1,0,830109351608205312.jpg,"The text associated with the image reads <woke up to winds so strong it blew over this on my street . made my 400m repeats feel easy today .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
900990068260835328,1,0,0,0,1,0,900990068260835328.jpg,"The text associated with the image reads <, because beating the crap out of people is illegal>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
866836086215061506,1,0,0,0,1,0,866836086215061506.jpg,"The text associated with the image reads <class of <num> <user> <user> <user> uncommitted ranked # 4 in his class . tons of upside>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
732378244729700352,1,1,0,0,0,1,732378244729700352.jpg,"The text associated with the image reads <# fun # funny # lol # laugh # tumblr # ifunny # quotes # text # trump # obama by friedhumor …>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,0,1
888958589641142272,1,0,0,0,0,0,888958589641142272.jpg,"The text associated with the image reads <get on my metaphysical level bro .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
835627007383764992,1,1,0,0,0,0,835627007383764992.jpg,"The text associated with the image reads <they really pack them in here at the thomas and mack .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
720022773536415745,1,0,0,0,1,0,720022773536415745.jpg,"The text associated with the image reads <<user> great support effort on twitter !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
711655006601125888,1,0,0,0,1,0,711655006601125888.jpg,"The text associated with the image reads <it 's my day , international happiness day . yeah .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
830495474893340673,1,0,0,0,1,0,830495474893340673.jpg,"The text associated with the image reads <<user> great job at leaving the full business name and address . super easy to decipher .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
820299303973359617,1,1,0,0,0,0,820299303973359617.jpg,"The text associated with the image reads <jan 14th . just had xmas & new year . tesco seem to think we need easter eggs already . quick , get the out it 'll be hallowe 'en soon>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
872507932507873280,1,0,0,0,1,0,872507932507873280.jpg,"The text associated with the image reads <this level of will soon break my ribs . <user> come see this . 50 % really ? wait for tomorrow 's # ugbudget17 reading . <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,"The image shows a man and a woman standing next to each other, with the man holding a piece of paper. The text associated with the image reads ""this level of will soon break my ribs . <user> come see this . 50 % really ? wait for tomorrow 's # ugbudget17 reading . <user>>."" Given this text, it is likely that the image is sarcastic and the man is making a joke about the woman's salary.",1,1
871250745114230784,1,1,0,0,1,0,871250745114230784.jpg,"The text associated with the image reads <now this , fellow americans , is when donald trump became presidential .>. If the image-text pair is sarcastic, say 1 else say 0.",twitter,1,1,1
716052895146319872,1,0,0,0,1,0,716052895146319872.jpg,"The text associated with the image reads <so glad my husband works for a camera manufacturer . what 's a girl 's sleepover without spying boys ?>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
820712444435763201,1,1,0,0,0,1,820712444435763201.jpg,"The text associated with the image reads <easy mistake to make , i guess .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
827844035083698176,1,0,0,0,1,0,827844035083698176.jpg,"The text associated with the image reads <dude .. how will you unlock the happiness by a wrong key ? rt if get this .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
702037422339710976,1,0,0,1,0,0,702037422339710976.jpg,"The text associated with the image reads <you don 't understand , killing dolphins is so fun ...>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
838207703596077056,1,0,0,0,1,0,838207703596077056.jpg,"The text associated with the image reads <the force is strong in my family .>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,1,1
920540607105216512,1,1,0,1,0,0,920540607105216512.jpg,"The text associated with the image reads <what some would like us to believe ....>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
909809856114171905,1,0,0,0,1,0,909809856114171905.jpg,"The text associated with the image reads <some monday motivation to start the week . tweet post>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
885152029563342848,1,1,1,0,0,0,885152029563342848.jpg,"The text associated with the image reads <# bringbackobama because who needs the constitution anyway .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
899710883013767170,1,0,0,1,0,0,899710883013767170.jpg,"The text associated with the image reads <what a beautiful eclipse !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,0
886730406078304257,1,0,0,0,1,0,886730406078304257.jpg,"The text associated with the image reads <this is the ideal male body . you may not like it , but this is what top male performance looks like . <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
931343690701918208,1,0,0,0,0,0,931343690701918208.jpg,"The text associated with the image reads <look at this stalker . smfh . oh , and notice all the people traveling on that uso tour . have any of them corroborated today 's story ?>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
853265920000757760,1,0,0,0,1,0,853265920000757760.jpg,"The text associated with the image reads <<user> <user> first atm now # beer thank u <num> bringing discipline in our life # helpus don 't <user>>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
752250366184620032,1,0,0,0,0,1,752250366184620032.jpg,"The text associated with the image reads <pokemon go is amazing .>. If the image-text pair is sarcastic, say 1 else say 0.",0,"The text associated with the image reads <pokemon go is amazing .>. Given this text, please answer: label 0 if it is non-sarcasm and label 1 if it is sarcasm.",1,1
894417067394318336,1,0,0,0,1,0,894417067394318336.jpg,"The text associated with the image reads <* when you bunk your english and maths classes both ... ! ! !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
702524431005061120,1,0,0,1,0,0,702524431005061120.jpg,"The text associated with the image reads <definitely wouldn 't want to hurt the feelings of the person who is raping you …>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,0,1
724217382416338944,1,0,0,0,0,1,724217382416338944.jpg,"The text associated with the image reads <ha ha you 're photoshopped .. like if you agree . …>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
818167966005137409,1,0,0,0,0,0,818167966005137409.jpg,"The text associated with the image reads <<user> loving the book so far but disagree with british sul we 're more about our britishwit & than the upper lip these days :)>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
864576925334949889,1,0,0,0,1,0,864576925334949889.jpg,"The text associated with the image reads <oh look , another chat closed . this is fun . wish mother 's day had been this fun for my grandmother ... <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
844023425010208769,1,0,0,0,1,0,844023425010208769.jpg,"The text associated with the image reads <it 's almost hard to keep up with all the positive feedback ! <user>>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
727025381153320961,1,0,0,0,1,0,727025381153320961.jpg,"The text associated with the image reads <like if you agree .. :p>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
793904681701425152,1,0,0,1,0,0,793904681701425152.jpg,"The text associated with the image reads <here 's a big shocker .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
699032054638444544,1,0,0,0,1,0,699032054638444544.jpg,"The text associated with the image reads <good thing we have laws that deter us from this . especially in a public restroom . we need bigger gov 't .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
801209298311376896,1,0,0,0,0,0,801209298311376896.jpg,"The text associated with the image reads <yes , <user> , because clippy was successful ui that everyone wants to see return ...>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
907073247241396225,1,0,0,0,1,0,907073247241396225.jpg,"The text associated with the image reads <22 of the funniest quotes you 'll read <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
706554384155447296,1,0,0,0,1,0,706554384155447296.jpg,"The text associated with the image reads <when you say i love you to a person you hate ! ...>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm and 1 if it is sarcasm,1,1,1
912303921875623936,1,0,0,0,1,0,912303921875623936.jpg,"The text associated with the image reads <why again are nfl players & athletes kneeling again for their # nationalanthem ? ? is it because they don 't make enough money>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
711919107965329408,1,0,0,0,1,0,711919107965329408.jpg,"The text associated with the image reads <happens all the time ! lol>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
835837172179689472,1,1,0,0,1,0,835837172179689472.jpg,"The text associated with the image reads <was karela named after # kerela or # kerela was named after karela <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,0,0
725801399460745216,1,0,0,0,0,0,725801399460745216.jpg,"The text associated with the image reads <<user> version of what # raindontcome and <user> version of what # raindontcome means>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
874088779853647872,1,0,0,0,0,0,874088779853647872.jpg,"The text associated with the image reads <seems like bethesda is doing another "" stand in line simulator "" event . my favorite ! – at los angeles center studios>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
716884206261932032,1,0,0,0,1,0,716884206261932032.jpg,"The text associated with the image reads <keep rolling your eyes . maybe you 'll find a brain back there .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
936685145469337600,1,0,0,1,1,0,936685145469337600.jpg,"The text associated with the image reads <wow , didn ’ t know i was so active ! or that there were over 2,000 days in a month ! december challenge here i come ....>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
904897658124328960,1,0,0,0,1,0,904897658124328960.jpg,"The text associated with the image reads <thankyou for being a good boss>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,0
684667398843047936,1,0,0,0,1,0,684667398843047936.jpg,"The text associated with the image reads </ / me and my mentions right now hahaha>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
944662262563909636,1,1,0,0,1,0,944662262563909636.jpg,"The text associated with the image reads <loved bright , i guess hackers are at it again manipulating the audience score this movie es really good , i don 't think these critics get the concept and i completely removed from what general audience like to see in a movie <user> did an amazing job ..>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,1,1
703087927199334400,1,0,0,0,0,0,703087927199334400.jpg,"The text associated with the image reads <great day for iron banner loot !>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm and 1 if it is sarcasm,1,0,1
725257959077453824,1,1,1,0,1,0,725257959077453824.jpg,"The text associated with the image reads <ha ha . like if you laughed this scene . …>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
839254057898266625,1,0,0,0,0,0,839254057898266625.jpg,"The text associated with the image reads <government is your "" friend "" .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
716702861350993920,1,0,0,0,0,0,716702861350993920.jpg,"The text associated with the image reads <sitting at work , not working . just watching youtube and simultaneously dying of cramps>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
727392520385089536,1,1,0,0,0,0,727392520385089536.jpg, <narendra modi asks bjp mps to highlight govt ’ s achievements . please forget the daily needs .>.,0,1,1,1
817938429526691840,1,0,0,0,1,0,817938429526691840.jpg, <safety first !>.,1,1,0,1
885817048391008256,1,0,0,1,0,0,885817048391008256.jpg, <agree / d 'accord !>.,1,1,1,1
864472624910528512,1,0,0,0,1,0,864472624910528512.jpg, <well being outside is great . i really have the time of my life .>.,1,1,0,0
706428321106665472,1,0,0,0,1,0,706428321106665472.jpg, <bloody scottish weather .>.,1,1,0,1
687729338360442880,1,0,0,0,1,0,687729338360442880.jpg, <i love the philly airport when shuttle bus gets stuck in traffic with the planes taxiing>.,1,1,0,1
919289960276156416,1,0,0,0,1,0,919289960276156416.jpg, <# boyscoutsofamerica have announced that boys will no longer be permitted to join>.,0,1,0,1
826415065146339328,1,0,0,0,1,0,826415065146339328.jpg, <when bae sends u a long message : - - - - - (>.,1,1,1,1
849851250917089280,1,0,0,0,1,0,849851250917089280.jpg," <thank you captain obvious , i had no idea>.",1,1,1,1
691288239181860864,1,0,0,0,1,0,691288239181860864.jpg, <my driveway entrance . thanks <user> love winter in nassau county>.,0,1,0,1
842180913052151808,1,0,1,0,0,0,842180913052151808.jpg, <jamaican $ have all national heros carved on them . i guess our contry india never produce any national hero than mahatma gandhi>.,0,1,0,1
892788979577143296,1,0,1,0,0,0,892788979577143296.jpg, <# affirmativeaction is such a big problem that latinos ( california 's largest ethnic group ) are also the least represented in film .>.,1,1,0,0
919062726982463488,1,0,1,0,0,0,919062726982463488.jpg, <we need more of these great liberal deals ..>.,1,1,0,1
731651421460815872,1,0,1,0,0,0,731651421460815872.jpg, <the muslim sacrifices to save western values>.,1,1,0,1
822594342099492864,0,0,1,0,0,0,822594342099492864.jpg," <we the people defend dignity . protect each other , are greater than fear . somewhere we read : # wethepeople .... establish justice .>.",1,1,0,0
819689186223603712,0,0,1,0,0,0,819689186223603712.jpg," <while detained , dr . biscet was told to give up his work and that he 'd go to prison if he continued . freedom of conscience .>.",0,1,0,1
822226158473400320,0,0,1,0,0,0,822226158473400320.jpg, <this . apart from my and others ' political views it is truly saddening that we will most likely not experience this tomorrow>.,1,1,1,1
819693541907714048,0,0,1,0,0,0,819693541907714048.jpg," <please share liberally , no pun intended .>.",0,Label 0: Non-Sarcasm Label 1: Sarcasm,1,<
819692523698397184,0,0,1,0,0,0,819692523698397184.jpg," <tbt most people don 't know this , but frederick douglass was the most photographed american of the the 19th century .>.",1,1,0,1
818608265865138176,0,0,1,0,0,0,818608265865138176.jpg, <honoring all who gave their lives because they took responsibility for america .>.,0 if it is non sarcasm and 1 if it is sarcasm,1,0,0
850203290721599488,1,0,1,0,0,0,850203290721599488.jpg," <for some reason , these pictures of adolf hitler never make the history channel documentaries . i wonder why ?>.",0,1,0,1
925795658778529792,1,0,1,0,0,0,925795658778529792.jpg, <algeria military dictature failed coz of morocco cannabis . what do we wait 2eradicate it 2save algeria ?>.,1,1,0,1
701128362706636800,1,0,1,0,0,0,701128362706636800.jpg, <wow ; muhammad ali is muslim ? who knew that hidden piece of info ?>.,1,1,1,1
876652241523949568,1,0,1,0,0,0,876652241523949568.jpg, <true>.,0,1,0,1
